unmapped_generic_UUID,unmapped_generic_name,tbs_product_UUID,tbs_product_name,Name_Similarity,unmapped_generic_category,tbs_category_name,Category_Similarity,tbs_EOL_Scenario_Unbuilt_Real,tbs_EOL_Scenario_Unbuilt_Potential,tbs_EOL_Scenario_Technology_Factor,Final_Score
fbfe5992-4cd4-4875-867d-5e89cb453e2c,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 70 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.464,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.396
fbfe5992-4cd4-4875-867d-5e89cb453e2c,Rohre für Strom-Wärmepumpe (Wasser-Wasser) 70 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.388
fbd76e49-0fb1-47e0-abba-903ce1272684,Gipsstein (CaSO4-Dihydrat),a9a79b38-dc2c-4b51-a3cc-cf9fa0d299e7,Trockenestrich (Gipsfaserplatte),0.476,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Gipsfaser,0.352,Dep+,RC-,0.25,0.427
fbd76e49-0fb1-47e0-abba-903ce1272684,Gipsstein (CaSO4-Dihydrat),6405878c-ed34-4bee-b100-5208a3212ec6,Calciumsilikatplatte,0.387,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Mineralplatte,0.484,Dep+,SV,0.75,0.426
fbd76e49-0fb1-47e0-abba-903ce1272684,Gipsstein (CaSO4-Dihydrat),da72684f-471c-425b-817d-69f262323f04,Gipskartonplatte (Feuerschutz),0.479,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Gipsplatte,0.305,Dep+,CL+,0.75,0.41
fbb81ecc-f707-4afb-bcce-758b6be6d337,Lüfter zentral 30000 m³/h,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.6,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',"KSTDämm (PUR, PIR)",0.153,EB,SV,0.25,0.421
fbb81ecc-f707-4afb-bcce-758b6be6d337,Lüfter zentral 30000 m³/h,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.512,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Mineralwolle Glaswolle,0.256,Dep-,SV,0.75,0.41
fbb81ecc-f707-4afb-bcce-758b6be6d337,Lüfter zentral 30000 m³/h,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.528,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Porenbeton - unbewehrt,0.166,Dep+,RC-,0.75,0.383
fbb56e56-29d6-408e-8941-fc37ed48fb11,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.426,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.373
fbb56e56-29d6-408e-8941-fc37ed48fb11,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.421,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.37
fbb56e56-29d6-408e-8941-fc37ed48fb11,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.408,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.369
fb32ae87-93e5-41de-9556-fd3de5d65b01,Nutzung - Gas Brennwert 120-400 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.44,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Mineralwolle Glaswolle,0.318,Dep-,SV,0.75,0.391
fb32ae87-93e5-41de-9556-fd3de5d65b01,Nutzung - Gas Brennwert 120-400 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.467,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Porenbeton - unbewehrt,0.225,Dep+,RC-,0.75,0.37
fb32ae87-93e5-41de-9556-fd3de5d65b01,Nutzung - Gas Brennwert 120-400 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.449,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Porenbeton - unbewehrt,0.225,Dep+,RC-,0.75,0.36
fb11f8ce-d3c7-4823-ba13-0c1f4a304799,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. EnEV),76d3f78a-8743-49fe-b4a1-f43b819cb930,Holzwolle-Leichtbauplatte,0.455,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Holzzement,0.353,Dep-,SV,0.25,0.414
fb11f8ce-d3c7-4823-ba13-0c1f4a304799,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. EnEV),,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.456,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.396
fb11f8ce-d3c7-4823-ba13-0c1f4a304799,Nutzung - 1 kWh Endenergie aus Holzpellets (entspr. EnEV),6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.293,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',Wärmeschutzverglasung,0.535,RC-,RC+,0.5,0.39
fab21d20-3244-4c72-8ff6-cb0d2f77dc4e,Nutzung - Lüftung (Verbrauch 1kWh Strom),,Schaumglasgranulat Schüttung,0.457,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Mineralische Dämmschüttung,0.412,SV,CL-,0.75,0.439
fab21d20-3244-4c72-8ff6-cb0d2f77dc4e,Nutzung - Lüftung (Verbrauch 1kWh Strom),,DFF: Alu-Holz-Komposit-Rahmen [kg/m² Rahmen] ohne HSM,0.441,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',"Holz-Alu-Rahmen, Nachweis kein HSM",0.323,RC-,RC+,0.75,0.394
fab21d20-3244-4c72-8ff6-cb0d2f77dc4e,Nutzung - Lüftung (Verbrauch 1kWh Strom),,Schafwolle (mit Flammschutzmittel),0.375,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Schafwolle mit Flammschutzmittel,0.391,EV-,EV-,0.75,0.381
fa8b71fb-e758-472b-8c96-17ab01c5912e,Nutzung - Strom-Wärmepumpe Wasser-Wasser (10/50),6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.197,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Wärmeschutzverglasung,0.527,RC-,RC+,0.5,0.329
fa8b71fb-e758-472b-8c96-17ab01c5912e,Nutzung - Strom-Wärmepumpe Wasser-Wasser (10/50),89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,Strohdämmung,0.375,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Strohballen,0.252,SV,SV,0.0,0.326
fa8b71fb-e758-472b-8c96-17ab01c5912e,Nutzung - Strom-Wärmepumpe Wasser-Wasser (10/50),35be6146-5a80-4a9e-a32d-5d05c03a8d5c,Innenfarbe Dispersionsfarbe scheuerfest,0.301,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',"Farben, sonstige Beschichtungen (mineral. Untergrund)",0.346,Dep-,Dep-,0.0,0.319
f939c2b2-7f3d-40f8-9903-d0fc30a62d91,Pfosten/Riegel System aus Stahl mit Dreifachverglasung Fassade,1121bd10-6918-441c-b18b-8264a277c919,Pfosten/Riegelsystem aus Stahl,0.821,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',Alu-Pfosten-Riegel-Konstr. ungedämmt,0.342,RC+,RC+,1.0,0.629
f939c2b2-7f3d-40f8-9903-d0fc30a62d91,Pfosten/Riegel System aus Stahl mit Dreifachverglasung Fassade,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.489,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',Stahl - Stahl(blech) verzinkt,0.59,CL-,CL-,1.0,0.529
f939c2b2-7f3d-40f8-9903-d0fc30a62d91,Pfosten/Riegel System aus Stahl mit Dreifachverglasung Fassade,50c9e674-afd9-456c-9440-6506bec6d55b,Feuerverzinktes Stahlblech,0.484,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Stahl',Stahl - Stahl(blech) verzinkt,0.59,CL-,CL-,1.0,0.527
f79ff316-a470-4658-843e-f12dc5f4b4f4,Nutzung - Öl Niedertemperatur 20-120 kW,43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.417,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',"mineral. Putz, Mörtel, Kleber",0.336,Dep+,Dep+,0.0,0.385
f79ff316-a470-4658-843e-f12dc5f4b4f4,Nutzung - Öl Niedertemperatur 20-120 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.426,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',Mineralwolle Glaswolle,0.318,Dep-,SV,0.75,0.383
f79ff316-a470-4658-843e-f12dc5f4b4f4,Nutzung - Öl Niedertemperatur 20-120 kW,,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.444,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.277,EV-,EV-,0.0,0.377
f605d39c-05c8-46d1-90ad-75592a6eff3f,"Nutzung - Split Klimagerät < 12 kW (SEER 3,5)",,Splittschüttung mineral. geb.,0.414,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Schüttung min./min. gebunden,0.36,RC-,RC-,1.0,0.392
f605d39c-05c8-46d1-90ad-75592a6eff3f,"Nutzung - Split Klimagerät < 12 kW (SEER 3,5)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.426,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Mineralwolle Glaswolle,0.289,Dep-,SV,0.75,0.372
f605d39c-05c8-46d1-90ad-75592a6eff3f,"Nutzung - Split Klimagerät < 12 kW (SEER 3,5)",19f46be3-d65a-441f-8d74-dfc412160cf1,Splittmastixasphalt SMA,0.416,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Asphalt (Hochbau),0.262,Dep+,CL+,0.75,0.354
f5c6cbd6-258c-4542-876a-1d44adfc0992,Abwasserrohr GFK,9eae2fed-dba0-4641-b1cc-fd2cc65f2016,"Lehmputz, kunststofffaserarmiert",0.327,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',"Lehmputz, kunststofffaserarmiert",0.595,Dep+,CL+,0.75,0.434
f5c6cbd6-258c-4542-876a-1d44adfc0992,Abwasserrohr GFK,ccdb5f3c-7305-46c7-ad5b-a05bb922a743,Kunststeinplatte (Epoxidharz gebunden),0.212,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',Kunststein,0.639,Dep-,Dep-,0.0,0.383
f5c6cbd6-258c-4542-876a-1d44adfc0992,Abwasserrohr GFK,e98995e0-f945-4fea-849f-cec0aff6cb0c,Kunstharzestrich,0.237,'Kunststoffe' / 'Rohre' / 'Abwasserrohre',Estrich SR - Kunstharzestrich,0.59,Dep-,Dep-,0.0,0.378
f54f1e4c-07e2-4045-9f1b-fb28ef8adf13,LKW,d311ba82-a703-4865-b5e3-f704e5b88712,Fassadenklinker,0.27,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',Keramik - Fassade,0.356,RC+,RC+,1.0,0.305
f54f1e4c-07e2-4045-9f1b-fb28ef8adf13,LKW,c7e171fb-d5eb-4867-9fb2-961dec81d6aa,Blähton LB Hohlblockstein Trennwand,0.249,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',Leichtbeton - RC-Potenzial,0.337,SV,RC-,0.25,0.284
f54f1e4c-07e2-4045-9f1b-fb28ef8adf13,LKW,f70e7397-ab7b-47c8-a172-6992a615ee2e,Blähton Körnung,0.315,'Sonstige' / 'Güter - Transporte[t km]' / 'LKW',Bims / Blähschüttung,0.229,Dep+,RC+,0.75,0.281
f4d930b5-ebe0-4b12-9de0-e2ee391be029,Bagger 100 kW Aushub,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.448,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.364
f4d930b5-ebe0-4b12-9de0-e2ee391be029,Bagger 100 kW Aushub,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.445,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.362
f4d930b5-ebe0-4b12-9de0-e2ee391be029,Bagger 100 kW Aushub,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.412,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',"KSTDämm (PUR, PIR)",0.217,EB,SV,0.25,0.334
f49025fb-3ab6-4915-8a69-cda7815334d4,Öltank Polyamid (1000l),360cbe6a-bd01-4660-bd08-f7d3eb3d8b79,"Korkplatten 1m² (Dicke 0,004 m)",0.422,'Gebäudetechnik' / 'Heizung' / 'Speicher',Korkplatten (Korkgranulat mit Bindemittel),0.277,EV+,EV+,0.0,0.364
f49025fb-3ab6-4915-8a69-cda7815334d4,Öltank Polyamid (1000l),6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,Polycarbonatplatte,0.476,'Gebäudetechnik' / 'Heizung' / 'Speicher',KSTPlatte (zB transparente Platten),0.195,EV-,EV-,0.0,0.363
f49025fb-3ab6-4915-8a69-cda7815334d4,Öltank Polyamid (1000l),4e2c6692-148d-4311-b0cf-f0f174002d9e,"Korkplatten 1m² (Dicke 0,008 m)",0.418,'Gebäudetechnik' / 'Heizung' / 'Speicher',Korkplatten (Korkgranulat mit Bindemittel),0.277,EV+,EV+,0.0,0.362
f34a799a-52de-4f69-a623-335f5be207d9,End of Life von verzinktem Stahl,ae5396d9-2952-4eae-b216-17d56758ece0,Stahlprofil verzinkt,0.669,'End of Life' / 'Generisch' / 'Metalle',Stahl - Stahl(blech) verzinkt,0.069,CL-,CL-,1.0,0.429
f34a799a-52de-4f69-a623-335f5be207d9,End of Life von verzinktem Stahl,1121bd10-6918-441c-b18b-8264a277c919,Pfosten/Riegelsystem aus Stahl,0.546,'End of Life' / 'Generisch' / 'Metalle',Alu-Pfosten-Riegel-Konstr. ungedämmt,0.165,RC+,RC+,1.0,0.393
f34a799a-52de-4f69-a623-335f5be207d9,End of Life von verzinktem Stahl,a255934e-5461-4501-9acf-20ad1b51b044,Stahl Schmiedebauteil,0.618,'End of Life' / 'Generisch' / 'Metalle',"Stahl - Baustahl (zB Stahlträger,..)",0.032,CL+,CL+,1.0,0.384
f2e34135-bdd8-4e8a-8805-ad089d6d1b92,Bade- und Duschwanne Acryl,6aff7a60-d7cd-430e-8b15-02556b6f62ff,Lehmbauplatte mit CL-Nachweis,0.441,'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen',Lehmbauplatte mit CL-Nachweis,0.457,CL+,CL+,1.0,0.447
f2e34135-bdd8-4e8a-8805-ad089d6d1b92,Bade- und Duschwanne Acryl,606d978a-c44a-4b3e-8387-b1291b12e522,Lehmstein mit CL-Nachweis,0.456,'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen',Lehm - Störstoffkl. S4 (Neueinstuf.),0.379,Dep+,Dep+,0.75,0.425
f2e34135-bdd8-4e8a-8805-ad089d6d1b92,Bade- und Duschwanne Acryl,,Lehmputz mit CL-Nachweis,0.445,'Gebäudetechnik' / 'Sanitär' / 'Dusch- und Badewannen',Lehmputz mit CL-Nachweis,0.387,CL+,CL+,1.0,0.421
f2069d15-ecd8-4bb5-bcf8-8736f3e4c157,"Nutzung - Öl Niedertemperatur (<20 kW, entspr. EnEV)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.469,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, unbeschichtet",0.306,RC+,CL+,0.75,0.404
f2069d15-ecd8-4bb5-bcf8-8736f3e4c157,"Nutzung - Öl Niedertemperatur (<20 kW, entspr. EnEV)",43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.442,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.399
f2069d15-ecd8-4bb5-bcf8-8736f3e4c157,"Nutzung - Öl Niedertemperatur (<20 kW, entspr. EnEV)",,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.475,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Karton, Röhrenspanstreifen",0.28,EV-,EV-,0.0,0.397
f0e35814-cd81-4829-abc3-84eb2eb70b56,Bagger 15 kW Aushub,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.468,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.376
f0e35814-cd81-4829-abc3-84eb2eb70b56,Bagger 15 kW Aushub,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.46,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',Porenbeton - unbewehrt,0.238,Dep+,RC-,0.75,0.371
f0e35814-cd81-4829-abc3-84eb2eb70b56,Bagger 15 kW Aushub,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.407,'Sonstige' / 'Baustellenprozesse' / 'Bagger/Aushub',"KSTDämm (PUR, PIR)",0.217,EB,SV,0.25,0.331
f095dc94-6be4-44cf-ba70-c15dcec2a6c5,"Nutzung - Multisplit Klimagerät < 12 kW (SEER 3,2)",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.422,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',Mineralwolle Glaswolle,0.289,Dep-,SV,0.75,0.369
f095dc94-6be4-44cf-ba70-c15dcec2a6c5,"Nutzung - Multisplit Klimagerät < 12 kW (SEER 3,2)",,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.395,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',"Innentür - Holz massiv, beschichtet",0.279,RC+,CL-,1.0,0.348
f095dc94-6be4-44cf-ba70-c15dcec2a6c5,"Nutzung - Multisplit Klimagerät < 12 kW (SEER 3,2)",,"Innentür Massivholz, unbehandelt oder geölt, Fl.gew. 12 kg/m²",0.399,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Lüftung und Klimatechnik',"Innentür - Holz massiv, unbeschichtet",0.257,RC+,CL+,0.75,0.342
efabdf2d-993e-418c-ba86-85a3a91562a2,Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.538,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Mineralwolle Glaswolle,0.256,Dep-,SV,0.75,0.425
efabdf2d-993e-418c-ba86-85a3a91562a2,Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h,2c076ee7-3853-4f69-9bf5-8ec265fa43e0,PIR Hartschaum (250 kg/m³),0.564,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',"KSTDämm (PUR, PIR)",0.153,EB,SV,0.25,0.399
efabdf2d-993e-418c-ba86-85a3a91562a2,Lüfter dezentral mit WRG (Wand & Decke) 60 m³/h,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.525,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen',Porenbeton - unbewehrt,0.166,Dep+,RC-,0.75,0.381
efa279e8-0ac1-4883-b87c-0cb11e17d265,Strom Wärmepumpe (Luft-Wasser) 7kW,89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,Strohdämmung,0.403,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Strohballen,0.329,SV,SV,0.0,0.373
efa279e8-0ac1-4883-b87c-0cb11e17d265,Strom Wärmepumpe (Luft-Wasser) 7kW,531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.358,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.352
efa279e8-0ac1-4883-b87c-0cb11e17d265,Strom Wärmepumpe (Luft-Wasser) 7kW,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.17,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.332
ee840270-3055-428a-b38d-e7727426cc35,Gips (CaSO4-Beta-Halbhydrat),6d535792-4351-4d7d-97c6-6d2c3624f3e0,Gipsfaserplatte,0.521,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Gipsfaser,0.352,Dep+,RC-,0.25,0.453
ee840270-3055-428a-b38d-e7727426cc35,Gips (CaSO4-Beta-Halbhydrat),a9a79b38-dc2c-4b51-a3cc-cf9fa0d299e7,Trockenestrich (Gipsfaserplatte),0.515,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Gipsfaser,0.352,Dep+,RC-,0.25,0.45
ee840270-3055-428a-b38d-e7727426cc35,Gips (CaSO4-Beta-Halbhydrat),70f6e305-e46f-4719-a94f-70267b936029,Kalk-Gips-Innenputz auf Gipsbaustoff,0.452,'Mineralische Baustoffe' / 'Bindemittel' / 'Gips',Gipsputz (auf Massivbaustoff),0.438,Dep+,Dep+,0.0,0.447
ed997c1e-274c-4d38-a5bf-2016693c91a3,Fußbodenheizung PEX (100 mm Abstand),,"Holzrahmen Fichte mit Aludeckschale [kg/m² Rahmen] t=0,088 ",0.444,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.411
ed997c1e-274c-4d38-a5bf-2016693c91a3,Fußbodenheizung PEX (100 mm Abstand),,"Holzrahmen PH mit Aludeckschale [kg/m² Rahmen] t=0,155 ",0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',"Holz-Alu-Rahmen, Regelvermutung HSM",0.362,EV+,EV+,0.0,0.409
ed997c1e-274c-4d38-a5bf-2016693c91a3,Fußbodenheizung PEX (100 mm Abstand),531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.509,'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe',Stahl - Stahlblech,0.254,CL+,CL+,1.0,0.407
ecf20fae-fe11-41ad-b248-8b4118fd7cc7,Eloxiertes Aluminiumblech,a4c1c27c-53a0-4027-83f6-88c52c758bb1,Aluminiumblech,0.733,'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / 'Anodisieren von Aluminium',Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),0.238,RC+,CL+,0.75,0.535
ecf20fae-fe11-41ad-b248-8b4118fd7cc7,Eloxiertes Aluminiumblech,bd6d6d89-b76d-4002-a217-afffbb8aa308,Aluminium Profil,0.576,'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / 'Anodisieren von Aluminium',Alu unbeschichtet od. eloxiert (Sz. Knetleg zu Guss),0.238,RC+,CL+,0.75,0.441
ecf20fae-fe11-41ad-b248-8b4118fd7cc7,Eloxiertes Aluminiumblech,03329c6a-b5f2-47c8-a8db-1bd3b003857c,Pfosten/Riegel aus Aluminium,0.543,'Metalle' / 'Oberflächenbehandlung und Beschichtung von Metallen' / 'Anodisieren von Aluminium',Alu-Pfosten-Riegel-Konstr. ungedämmt,0.244,RC+,RC+,1.0,0.424
ecec75f7-3ff5-4949-9662-95ae0ddcdc55,"Nutzung - Öl Brennwert (20 - 120 kW, entspr. EnEV)",43c3fd78-c67e-438b-b726-dd512df5d881,Kleber für Gipsplatten,0.419,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"mineral. Putz, Mörtel, Kleber",0.335,Dep+,Dep+,0.0,0.386
ecec75f7-3ff5-4949-9662-95ae0ddcdc55,"Nutzung - Öl Brennwert (20 - 120 kW, entspr. EnEV)",,"Innentür Massivholz, lackiert, Fl.gewicht 12 kg/m²",0.465,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Holz massiv, beschichtet",0.253,RC+,CL-,1.0,0.38
ecec75f7-3ff5-4949-9662-95ae0ddcdc55,"Nutzung - Öl Brennwert (20 - 120 kW, entspr. EnEV)",,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.436,'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)',"Innentür - Karton, Röhrenspanstreifen",0.28,EV-,EV-,0.0,0.374
eaec8e5d-f70a-4993-b3a6-814607f5e7b3,"Pulverlackierung (Industrie, Außenbereich, weiß)",0f072f06-faa5-466e-970c-a7215685f5a2,Wasserlack weiß,0.442,'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Metall',Lacke (auf Holzuntergrund),0.524,EV-,EV-,0.0,0.475
eaec8e5d-f70a-4993-b3a6-814607f5e7b3,"Pulverlackierung (Industrie, Außenbereich, weiß)",d5fe89f0-5fd2-4981-bb87-e74bbf13ef88,Lacksysteme Holzfenster Grundierung weiß,0.421,'Beschichtungen' / 'Lacke und Lasuren' / 'Lacksysteme Metall',Lacke (auf Holzuntergrund),0.524,EV-,EV-,0.0,0.463
