Specific_UUID,Generic_UUID,Specific_Name,Generic_Name,Final_Score
3aa28b10-b83e-46f4-beb6-c8e8d7c87334,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready- mix concrete C25/30,0.616
3aa28b10-b83e-46f4-beb6-c8e8d7c87334,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready-mix concrete C20/25,0.616
18d987df-548c-4ef9-bb77-4bfa26b40294,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M EcoPact, Rezept Nummer DI3234-BHZK Version 1, Transportbetonwerk Langenfeld, Germany",Recycling ready-mix concrete C20/25,0.616
18d987df-548c-4ef9-bb77-4bfa26b40294,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M EcoPact, Rezept Nummer DI3234-BHZK Version 1, Transportbetonwerk Langenfeld, Germany",Recycling ready-mix concrete C20/25,0.616
18d987df-548c-4ef9-bb77-4bfa26b40294,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C20/25 XC1 XC2 F3 16 M EcoPact, Rezept Nummer DI3234-BHZK Version 1, Transportbetonwerk Langenfeld, Germany",Ready-mix concrete C20/25,0.61
87d074ca-30d2-4f6b-8ac1-ef22976bdbca,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Wilnsdorf, Germany",Recycling ready-mix concrete C20/25,0.611
87d074ca-30d2-4f6b-8ac1-ef22976bdbca,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Wilnsdorf, Germany",Recycling ready-mix concrete C20/25,0.611
87d074ca-30d2-4f6b-8ac1-ef22976bdbca,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Wilnsdorf, Germany",Recycling ready-mix concrete C30/37,0.601
5fa068bb-72df-4f01-9a6c-d6c159623819,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Ready-mix concrete C20/25,0.596
5fa068bb-72df-4f01-9a6c-d6c159623819,923e1c71-f172-4902-a5f5-c4a1e8a773bc,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Ready-mix concrete C20/25,0.596
5fa068bb-72df-4f01-9a6c-d6c159623819,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Recycling ready-mix concrete C20/25,0.594
16399c36-6984-41f0-a2c7-0535e541c16c,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DSFS Version 1, Transportbetonwerk Ginsheim-Gustavsburg, Germany",Recycling ready-mix concrete C20/25,0.606
16399c36-6984-41f0-a2c7-0535e541c16c,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DSFS Version 1, Transportbetonwerk Ginsheim-Gustavsburg, Germany",Recycling ready-mix concrete C20/25,0.606
16399c36-6984-41f0-a2c7-0535e541c16c,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DSFS Version 1, Transportbetonwerk Ginsheim-Gustavsburg, Germany",Recycling ready- mix concrete C25/30,0.603
7382bd9f-0738-441f-8cce-5851ee7b2015,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready-mix concrete C20/25,0.609
7382bd9f-0738-441f-8cce-5851ee7b2015,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready-mix concrete C20/25,0.609
7382bd9f-0738-441f-8cce-5851ee7b2015,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready- mix concrete C25/30,0.608
ac374c26-952b-4e72-a752-a82671ae0419,a71e60a5-b64b-4715-ae8a-c8c8819149d2,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHMS Version 1, Transportbetonwerk Münster, Germany",Ready-mix concrete C25/30,0.594
ac374c26-952b-4e72-a752-a82671ae0419,d2ae1721-bb2a-4386-9d9f-abb1c774b0a8,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHMS Version 1, Transportbetonwerk Münster, Germany",Ready-mix concrete C25/30,0.594
ac374c26-952b-4e72-a752-a82671ae0419,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHMS Version 1, Transportbetonwerk Münster, Germany",Ready-mix concrete C20/25,0.592
2763644a-7b32-409c-ab00-0ad0a862fcdf,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C35/45 XC4 XD3 XS3 XF2 XF3 A3* F3 32 M ECOPact, Rezept Nummer DG6334-LSZK Version 1, Transportbetonwerk Kerpen, Germany",Ready-mix concrete C30/37,0.622
2763644a-7b32-409c-ab00-0ad0a862fcdf,258b377e-ec3b-4e8c-b3fd-dda1eb370f7d,"Beton C35/45 XC4 XD3 XS3 XF2 XF3 A3* F3 32 M ECOPact, Rezept Nummer DG6334-LSZK Version 1, Transportbetonwerk Kerpen, Germany",Ready-mix concrete C30/37,0.622
2763644a-7b32-409c-ab00-0ad0a862fcdf,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C35/45 XC4 XD3 XS3 XF2 XF3 A3* F3 32 M ECOPact, Rezept Nummer DG6334-LSZK Version 1, Transportbetonwerk Kerpen, Germany",Recycling ready-mix concrete C30/37,0.617
90ace839-d89e-4e08-9c22-b694c1f77dac,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHOS Version 1, Transportbetonwerk Lüdenscheid-Freisenberg, Germany",Ready-mix concrete C20/25,0.6
90ace839-d89e-4e08-9c22-b694c1f77dac,923e1c71-f172-4902-a5f5-c4a1e8a773bc,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHOS Version 1, Transportbetonwerk Lüdenscheid-Freisenberg, Germany",Ready-mix concrete C20/25,0.6
90ace839-d89e-4e08-9c22-b694c1f77dac,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DHOS Version 1, Transportbetonwerk Lüdenscheid-Freisenberg, Germany",Recycling ready-mix concrete C20/25,0.597
90f4b03c-f6cf-48de-9425-d3c420398f59,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Recycling ready-mix concrete C30/37,0.595
90f4b03c-f6cf-48de-9425-d3c420398f59,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Recycling ready-mix concrete C30/37,0.595
90f4b03c-f6cf-48de-9425-d3c420398f59,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Ready-mix concrete C30/37,0.59
7c7f17df-1dfb-454e-a792-96b3b8665663,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHMK Version 1, Transportbetonwerk Oberhausen, Germany",Recycling ready-mix concrete C20/25,0.62
7c7f17df-1dfb-454e-a792-96b3b8665663,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHMK Version 1, Transportbetonwerk Oberhausen, Germany",Recycling ready-mix concrete C20/25,0.62
7c7f17df-1dfb-454e-a792-96b3b8665663,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHMK Version 1, Transportbetonwerk Oberhausen, Germany",Recycling ready- mix concrete C25/30,0.619
03ffdb90-686d-4e17-8e7b-6d7e1f2eb820,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DNFS Version 1, Transportbetonwerk Stadtallendorf, Germany",Recycling ready-mix concrete C30/37,0.567
03ffdb90-686d-4e17-8e7b-6d7e1f2eb820,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DNFS Version 1, Transportbetonwerk Stadtallendorf, Germany",Recycling ready-mix concrete C30/37,0.567
03ffdb90-686d-4e17-8e7b-6d7e1f2eb820,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DNFS Version 1, Transportbetonwerk Stadtallendorf, Germany",Ready-mix concrete C30/37,0.564
30158f86-d3f3-490f-8159-7618d2075a7b,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready-mix concrete C20/25,0.619
30158f86-d3f3-490f-8159-7618d2075a7b,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready-mix concrete C20/25,0.619
30158f86-d3f3-490f-8159-7618d2075a7b,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Mönchengladbach, Germany",Recycling ready-mix concrete C30/37,0.61
67ab96c8-77ea-466f-af58-f899f81d9bce,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Merzig, Germany",Recycling ready-mix concrete C20/25,0.606
67ab96c8-77ea-466f-af58-f899f81d9bce,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Merzig, Germany",Recycling ready-mix concrete C20/25,0.606
67ab96c8-77ea-466f-af58-f899f81d9bce,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Merzig, Germany",Recycling ready-mix concrete C30/37,0.601
d0479d84-76d5-4158-bb50-c99eeac17827,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Bergisch-Gladbach, Germany",Recycling ready-mix concrete C30/37,0.59
d0479d84-76d5-4158-bb50-c99eeac17827,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Bergisch-Gladbach, Germany",Recycling ready-mix concrete C30/37,0.59
d0479d84-76d5-4158-bb50-c99eeac17827,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Bergisch-Gladbach, Germany",Ready-mix concrete C30/37,0.587
1f6e70c8-a2ae-49de-a8de-65797f6cf0f6,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Dormagen, Germany",Recycling ready-mix concrete C20/25,0.6
1f6e70c8-a2ae-49de-a8de-65797f6cf0f6,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Dormagen, Germany",Recycling ready-mix concrete C20/25,0.6
1f6e70c8-a2ae-49de-a8de-65797f6cf0f6,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Dormagen, Germany",Recycling ready- mix concrete C25/30,0.599
7f16f1c9-83eb-4321-9ba6-8de88024ee62,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C35/45 X(C4 D2 S2 F2 F3 A2*) F3 16 M EcoPact, Rezept Nummer DA6234-GNFS Version 1, Transportbetonwerk Heuchelheim, Germany",Ready-mix concrete C20/25,0.598
7f16f1c9-83eb-4321-9ba6-8de88024ee62,923e1c71-f172-4902-a5f5-c4a1e8a773bc,"Beton C35/45 X(C4 D2 S2 F2 F3 A2*) F3 16 M EcoPact, Rezept Nummer DA6234-GNFS Version 1, Transportbetonwerk Heuchelheim, Germany",Ready-mix concrete C20/25,0.598
7f16f1c9-83eb-4321-9ba6-8de88024ee62,8f11c179-e367-4833-93f3-10597923c79c,"Beton C35/45 X(C4 D2 S2 F2 F3 A2*) F3 16 M EcoPact, Rezept Nummer DA6234-GNFS Version 1, Transportbetonwerk Heuchelheim, Germany",Recycling ready-mix concrete C20/25,0.593
0ef0451e-dbd5-4d71-b5c8-12b30d4375ba,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Dortmund-Schüren, Germany",Recycling ready-mix concrete C20/25,0.593
0ef0451e-dbd5-4d71-b5c8-12b30d4375ba,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Dortmund-Schüren, Germany",Ready-mix concrete C20/25,0.593
0ef0451e-dbd5-4d71-b5c8-12b30d4375ba,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Dortmund-Schüren, Germany",Recycling ready-mix concrete C20/25,0.593
7159eee0-2b5f-47ba-84a3-525124abeafe,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Recycling ready-mix concrete C20/25,0.612
7159eee0-2b5f-47ba-84a3-525124abeafe,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Recycling ready-mix concrete C20/25,0.612
7159eee0-2b5f-47ba-84a3-525124abeafe,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNFS Version 1, Transportbetonwerk Marburg-Cappel, Germany",Recycling ready-mix concrete C30/37,0.604
3bb070b3-9e62-4f33-8baf-0ae4179e0c67,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BHSZ Version 1, Transportbetonwerk Münster, Germany",Recycling ready-mix concrete C20/25,0.605
3bb070b3-9e62-4f33-8baf-0ae4179e0c67,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BHSZ Version 1, Transportbetonwerk Münster, Germany",Recycling ready-mix concrete C20/25,0.605
3bb070b3-9e62-4f33-8baf-0ae4179e0c67,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BHSZ Version 1, Transportbetonwerk Münster, Germany",Ready-mix concrete C20/25,0.604
ea3529b8-c6d5-49ea-9a39-c8626700a0b4,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Saarbrücken-Dudweiler, Germany",Ready-mix concrete C30/37,0.581
ea3529b8-c6d5-49ea-9a39-c8626700a0b4,258b377e-ec3b-4e8c-b3fd-dda1eb370f7d,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Saarbrücken-Dudweiler, Germany",Ready-mix concrete C30/37,0.581
ea3529b8-c6d5-49ea-9a39-c8626700a0b4,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Saarbrücken-Dudweiler, Germany",Recycling ready-mix concrete C30/37,0.58
a59e8f84-07b3-4827-a18a-62260c3ff933,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA5234-DSZS Version 1, Transportbetonwerk Lünen, Germany",Recycling ready-mix concrete C30/37,0.588
a59e8f84-07b3-4827-a18a-62260c3ff933,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,"Beton C30/37 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA5234-DSZS Version 1, Transportbetonwerk Lünen, Germany",Recycling ready-mix concrete C30/37,0.588
a59e8f84-07b3-4827-a18a-62260c3ff933,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA5234-DSZS Version 1, Transportbetonwerk Lünen, Germany",Ready-mix concrete C30/37,0.587
445dc3b6-fa50-4135-a658-4a3fe4ebc14b,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Dormagen, Germany",Recycling ready-mix concrete C30/37,0.587
445dc3b6-fa50-4135-a658-4a3fe4ebc14b,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Dormagen, Germany",Recycling ready-mix concrete C30/37,0.587
445dc3b6-fa50-4135-a658-4a3fe4ebc14b,d6f982e3-beda-49f0-a298-694fcbf3ba38,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Dormagen, Germany",Ready-mix concrete C30/37,0.582
4df93d82-ae87-407d-85d8-41df5210104a,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Nonnweiler-Mariahütte, Germany",Recycling ready-mix concrete C20/25,0.606
4df93d82-ae87-407d-85d8-41df5210104a,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Nonnweiler-Mariahütte, Germany",Recycling ready-mix concrete C20/25,0.606
4df93d82-ae87-407d-85d8-41df5210104a,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNMS Version 1, Transportbetonwerk Nonnweiler-Mariahütte, Germany",Ready-mix concrete C20/25,0.603
0fa8d651-2197-4663-8108-8c538812bec8,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready-mix concrete C20/25,0.609
0fa8d651-2197-4663-8108-8c538812bec8,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready- mix concrete C25/30,0.609
0fa8d651-2197-4663-8108-8c538812bec8,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready-mix concrete C20/25,0.609
733bc84d-54c5-48d0-b795-3e9f698055de,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Recycling ready-mix concrete C20/25,0.613
733bc84d-54c5-48d0-b795-3e9f698055de,61c0c795-7116-407d-8635-68fe422f76a9,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Recycling ready- mix concrete C25/30,0.613
733bc84d-54c5-48d0-b795-3e9f698055de,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNZK Version 1, Transportbetonwerk Brüggen Bracht, Germany",Recycling ready-mix concrete C20/25,0.613
f48853c7-38cf-44e1-ba68-456310b54bb9,8f11c179-e367-4833-93f3-10597923c79c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready-mix concrete C20/25,0.615
f48853c7-38cf-44e1-ba68-456310b54bb9,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Coesfeld, Germany",Recycling ready-mix concrete C20/25,0.615
f48853c7-38cf-44e1-ba68-456310b54bb9,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C20/25 XC1 XC2 F3 16 M ECOPact, Rezept Nummer DI3234-BNZK Version 1, Transportbetonwerk Coesfeld, Germany",Ready-mix concrete C20/25,0.608
feb05e8e-2b45-4ef4-a7da-176902b97be2,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Herne, Germany",Recycling ready-mix concrete C20/25,0.6
feb05e8e-2b45-4ef4-a7da-176902b97be2,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Herne, Germany",Recycling ready-mix concrete C20/25,0.6
feb05e8e-2b45-4ef4-a7da-176902b97be2,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 16 M EcoPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Herne, Germany",Ready-mix concrete C20/25,0.596
92113bbb-ce28-4cd5-bc95-856678ba8d45,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Wuppertal-Elberfeld, Germany",Recycling ready-mix concrete C20/25,0.606
92113bbb-ce28-4cd5-bc95-856678ba8d45,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Wuppertal-Elberfeld, Germany",Recycling ready-mix concrete C20/25,0.606
92113bbb-ce28-4cd5-bc95-856678ba8d45,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DHFS Version 1, Transportbetonwerk Wuppertal-Elberfeld, Germany",Ready-mix concrete C20/25,0.605
a470d699-1989-4d1e-9a07-3c003c515680,a71e60a5-b64b-4715-ae8a-c8c8819149d2,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNMK Version 1, Transportbetonwerk Trier, Germany",Ready-mix concrete C25/30,0.599
a470d699-1989-4d1e-9a07-3c003c515680,d2ae1721-bb2a-4386-9d9f-abb1c774b0a8,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNMK Version 1, Transportbetonwerk Trier, Germany",Ready-mix concrete C25/30,0.599
a470d699-1989-4d1e-9a07-3c003c515680,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 32 M EcoPact, Rezept Nummer DA4334-DNMK Version 1, Transportbetonwerk Trier, Germany",Ready-mix concrete C20/25,0.598
3f0159d5-2c15-441c-ac64-55dd38ec9df9,8f11c179-e367-4833-93f3-10597923c79c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Merzig, Germany",Recycling ready-mix concrete C20/25,0.59
3f0159d5-2c15-441c-ac64-55dd38ec9df9,6739667a-49d1-4a9c-a4b2-eb542167710c,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Merzig, Germany",Recycling ready-mix concrete C20/25,0.59
3f0159d5-2c15-441c-ac64-55dd38ec9df9,e3d7a045-ee91-43ac-8fb4-a5216c65ba0b,"Beton C25/30 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA4234-DNFS Version 1, Transportbetonwerk Merzig, Germany",Ready-mix concrete C20/25,0.589
caa94faf-54e2-4ee5-8432-9f08e01f2728,3e15eb88-e824-4a81-972a-45e06930aa19,"Beton C30/37 XC4 XF1 XA1 F3 16 M ECOPact, Rezept Nummer DA5234-DSZK Version 1, Transportbetonwerk Oberhausen, Germany",Recycling ready-mix concrete C30/37,0.592
